id,image,text,type,original_dataset_label,model_prediction,human_annotation,majority_voting
23940,../FHM/img/23940.png,monkeys often pick bugs off each other to snack on,train,0,0,,0
63715,../FHM/img/63715.png,this cat is getting raped tonight,train,0,1,1,1
96417,../FHM/img/96417.png,the cat slipped and fell into the toilet i was pushed,train,0,0,,0
23746,../FHM/img/23746.png,official muslim refugee checkpoint,train,1,0,1,1
32695,../FHM/img/32695.png,this is my ex looking for someone better than me,train,0,0,,0
95478,../FHM/img/95478.png,did you know women have small feet so they can stand closer to the sink,train,1,0,0,0
49153,../FHM/img/49153.png,when a porkistani nibba needs sex let me handle it,train,1,0,1,1
5719,../FHM/img/05719.png,islamomopolitan special feature know your place how to survive your women daily beating why men treat you like cattle,train,1,1,,1
49810,../FHM/img/49810.png,embrace the freedom of speech,train,0,0,,0
92375,../FHM/img/92375.png,somehwere in afghanistan a new book isbeing written shades of sheep,train,1,0,0,0
31495,../FHM/img/31495.png,walking into a smokers house like,train,0,0,,0
18294,../FHM/img/18294.png,when trump says i ll pay americans just for agreeignt to have a wall built,train,0,1,1,1
61257,../FHM/img/61257.png,my kid when i say stop you re gonna get hurt seconds later,train,0,0,,0
31640,../FHM/img/31640.png,and nothing of value was lost that day,train,1,0,0,0
8476,../FHM/img/08476.png,classic anne frank photo,train,0,0,,0
83907,../FHM/img/83907.png,barbed wire fence hall of cost victims let me eat let me eat,train,1,0,1,1
50372,../FHM/img/50372.png,he said he a lil bad ass so i hate this tendies in front of him,train,0,1,1,1
3418,../FHM/img/03418.png,i got a flat on my way to the store,train,0,0,,0
87023,../FHM/img/87023.png,please in the name of the lord let us all pray for jackson s safety most black gay men in america will get hiv says cdc,train,1,0,1,1
83125,../FHM/img/83125.png,when your girl is bulimic but you like gagging sounds so you call her fatty while you beat your meat in the shower,train,1,1,,1
1568,../FHM/img/01568.png,do you think a terrorist has or could infiltrate our goverment,train,1,0,1,1
23416,../FHM/img/23416.png,michelle obama sighted sun bathing in afghanistan,train,0,0,,0
47615,../FHM/img/47615.png,your pug is cute as hell that s my son,train,0,0,,0
96127,../FHM/img/96127.png,then i grabbed the booty like yahhhhhh,train,0,0,,0
17493,../FHM/img/17493.png,you know you re white trash hoes that talk too much shit stop acting like an innocent victim,train,1,1,,1
63578,../FHM/img/63578.png,i don t think he understands the gravity of his situation,train,0,0,,0
17458,../FHM/img/17458.png,i married my brother to commit immigration fraud this makes her an illegal alien ineligible for congress and deportable ice where are you,train,0,1,1,1
67348,../FHM/img/67348.png,kevin durant is without stephen curry stephen curry is without kevin durant no curry no chip,train,0,0,,0
23478,../FHM/img/23478.png,ever tried african food niether have they,train,0,0,,0
78302,../FHM/img/78302.png,when you found your wife is cheating on you ya allah,train,0,1,1,1
6725,../FHM/img/06725.png,open s inbox let me suck your dick opens profile it s your crazy ex gf,train,0,1,1,1
76032,../FHM/img/76032.png,back off f ing white male we are on a sex strike,train,0,1,1,1
54708,../FHM/img/54708.png,when the booze kicks in and you start putting out the vibes,train,0,0,,0
18546,../FHM/img/18546.png,when the weed hits you hard,train,0,0,,0
52867,../FHM/img/52867.png,happy national women s day just remember if it has an apple it has a banana,train,1,0,0,0
31295,../FHM/img/31295.png,i m a simple man i like beer and boobs,train,0,1,1,1
29675,../FHM/img/29675.png,remember behind every one of us is a police,train,1,0,1,1
69503,../FHM/img/69503.png,i heard we had a rat problem in the barn time to clean house,train,0,0,,0
84563,../FHM/img/84563.png,about to explode with pride now that his daughter can go to school,train,1,0,0,0
96845,../FHM/img/96845.png,barack obama is not america s first black president but america s first mixed race president,train,0,0,,0
73814,../FHM/img/73814.png,oh god oh fuck please end my suffering,train,0,1,1,1
95684,../FHM/img/95684.png,i m not transphobic i just don t like em,train,0,1,1,1
89267,../FHM/img/89267.png,dishwasher is broken then wash it by hand,train,0,0,,0
42503,../FHM/img/42503.png,inbreeding it s dangerous and wrong i stand here as living proof,train,1,1,,1
50413,../FHM/img/50413.png,i was going to paint my bathroom door but my girlfriend was dead against it,train,0,0,,0
42865,../FHM/img/42865.png,bend over touch your toes i ll show you where the monster goes,train,0,0,,0
54962,../FHM/img/54962.png,no i m on my period no i have diarrea,train,1,0,0,0
67843,../FHM/img/67843.png,would you look at that this dryer comes with a free dishwasher,train,1,0,0,0
40372,../FHM/img/40372.png,when the fbi raids your house and catches you nutting to petabytes of child porn wonderful weather we re having,train,1,1,,1
4719,../FHM/img/04719.png,how you see it how the turkey sees it,train,0,1,1,1
5421,../FHM/img/05421.png,there was a car pile up in mexico today people died,train,0,0,,0
64175,../FHM/img/64175.png,felt cute might go sit down to pee idk,train,0,0,,0
36910,../FHM/img/36910.png,at first i couldn t shoot then i thought shit that s how i d want to go,train,0,0,,0
26085,../FHM/img/26085.png,when i say i gotta go to the bathroom,train,0,0,,0
39158,../FHM/img/39158.png,people always working,train,0,0,,0
10692,../FHM/img/10692.png,this piggy just wants to say have a wonderful day,train,0,0,,0
42816,../FHM/img/42816.png,this look your wife gives you when you come home from a long day of suicide bombing,train,1,1,,1
71396,../FHM/img/71396.png,stand your ground law i said nibber get,train,1,0,1,1
49762,../FHM/img/49762.png,there are churches in america so why are there people sleeping on the streets,train,0,0,,0
2548,../FHM/img/02548.png,oi are you looking at me,train,0,0,,0
87125,../FHM/img/87125.png,what is that wonderful smell it smells like caramel oh today we burnt the diabetics,train,0,0,,0
42608,../FHM/img/42608.png,black parent white parent,train,0,0,,0
29851,../FHM/img/29851.png,how dark is your humor me,train,1,0,0,0
64153,../FHM/img/64153.png,ancestry com the results are in,train,1,0,0,0
6945,../FHM/img/06945.png,culebra u s territory u s miltary bomb explosions march,train,0,0,,0
84537,../FHM/img/84537.png,this steak is so black it stole my television,train,0,0,,0
74609,../FHM/img/74609.png,why do you hate us all we want to do ia move to your country condemn your lifestyle harass your women destroy your freedom of speech and march through your streets calling for people to be beheaded,train,1,1,,1
35168,../FHM/img/35168.png,waiting for your girl oustide her house,train,0,1,1,1
43085,../FHM/img/43085.png,last year tyrone got a new job started building his credit and spending more time with his kids then something amazing started to happen,train,0,0,,0
97184,../FHM/img/97184.png,i want it now is a good time,train,0,0,,0
58329,../FHM/img/58329.png,the bald eagle represents the strength and freedom of america,train,0,0,,0
57630,../FHM/img/57630.png,best holiday gift for muslims,train,1,0,0,0
76035,../FHM/img/76035.png,people are not mannequins don t be silent about domestic abuse,train,0,0,,0
94571,../FHM/img/94571.png,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,train,1,0,1,1
83794,../FHM/img/83794.png,i m not talking to myself i m thinking out loooooooud,train,0,0,,0
79680,../FHM/img/79680.png,when you finally graduate in a school in the usa,train,1,0,0,0
21089,../FHM/img/21089.png,when you and your homie load each other s dishwashers,train,1,0,0,0
87261,../FHM/img/87261.png,how many nails are there in a lesbian s coffin none it s all tongue and groove,train,1,0,1,1
91872,../FHM/img/91872.png,the world calls it love god calls it abomination,train,0,1,1,1
81625,../FHM/img/81625.png,before i get drunk lose my phone get naked and arrested i want to wish you assholes a happy new year,train,0,1,1,1
50471,../FHM/img/50471.png,spanish word of the day texas my fren always texas me when i m not home wondering where i m at,train,1,0,0,0
27169,../FHM/img/27169.png,they are not escaping to find a better life they are invading us to destroy ours,train,1,1,,1
37084,../FHM/img/37084.png,stay in step you loser,train,0,1,1,1
48917,../FHM/img/48917.png,blackpeoplemeet com,train,1,0,0,0
75230,../FHM/img/75230.png,how to remember kid in hot car keep nd road beer with them,train,0,0,,0
91786,../FHM/img/91786.png,keeping your dishwasher clean will make it last longer,train,1,0,0,0
6847,../FHM/img/06847.png,matte black gloss black,train,0,0,,0
1293,../FHM/img/01293.png,when you forget to wash your hands,train,0,0,,0
81349,../FHM/img/81349.png,when you convert your dishwasher into a weed eater,train,0,0,,0
69708,../FHM/img/69708.png,goes on a date gets stood up,train,0,0,,0
96517,../FHM/img/96517.png,when muslims have been slaughtering millions of innocent people across hundreds of countries and finally someone gives them a taste of their own medicine,train,1,1,,1
56812,../FHM/img/56812.png,a rare picture of the beautiful jewish girl anne frank,train,0,0,,0
83607,../FHM/img/83607.png,your sense of humor is so dark people are worried about you,train,0,0,,0
18274,../FHM/img/18274.png,superman s flying class was popular but no one ever passed,train,1,0,0,0
85209,../FHM/img/85209.png,a short history of u s presidents,train,0,0,,0
40216,../FHM/img/40216.png,racing for pink slips in africa,train,0,0,,0
18296,../FHM/img/18296.png,your milkshake brings all the tards to the yard,train,0,1,1,1
32576,../FHM/img/32576.png,you never know how crazy they truly are until after you give them some good dick,train,0,1,1,1
8147,../FHM/img/08147.png,when you are back home from cheating,train,0,0,,0
60254,../FHM/img/60254.png,the best thing you can do is find a person who loves you for exactly what you are good mood bad mood ugly pretty handsome what have you the right person is still gonna think the sun shines out of your ass,train,0,0,,0
85034,../FHM/img/85034.png,virgo you re both white trash quite frankly,train,1,0,1,1
85741,../FHM/img/85741.png,smile for the photo,train,0,0,,0
30896,../FHM/img/30896.png,yo dawg i heard you like overthinking so you can overthink while you overthink so i made you overthink about overthinking,train,0,0,,0
59743,../FHM/img/59743.png,gas yourself,train,0,0,,0
69728,../FHM/img/69728.png,america nukes japan three days later ahhhh gettin kinda bored,train,1,0,0,0
72638,../FHM/img/72638.png,only a few understand what it s like to be and write your own will,train,0,0,,0
3124,../FHM/img/03124.png,muhammed fixing his calculator,train,0,0,,0
69520,../FHM/img/69520.png,those fucking russians,train,1,1,,1
6985,../FHM/img/06985.png,their average iq is about few points above being retarded,train,0,1,1,1
12086,../FHM/img/12086.png,i just wanna show you something comment what you think he s gonna show this goat fucker,train,1,1,,1
63712,../FHM/img/63712.png,and that was the last nativity play my son was invited to take part in,train,1,0,0,0
64385,../FHM/img/64385.png,there must be some way this victimizes me,train,0,0,,0
37294,../FHM/img/37294.png,life is like a box of chocolates it sucks if you have diabetes,train,0,0,,0
30675,../FHM/img/30675.png,the world calls it love god calls it abomination,train,1,0,1,1
26419,../FHM/img/26419.png,we can never undo the horrible acts he has commited,train,0,1,1,1
10839,../FHM/img/10839.png,hitler wanted this embarrassing photo of him destroyed,train,0,1,1,1
61407,../FHM/img/61407.png,i ll take shit that ain t ever gonna happen for,train,0,1,1,1
98154,../FHM/img/98154.png,time for my th selfie of the day,train,0,0,,0
75382,../FHM/img/75382.png,it s not a hijab it s a diaper for people with shit for brains,train,1,1,,1
63501,../FHM/img/63501.png,for just ten cents a day you can have delicious hand jerky,train,0,0,,0
25096,../FHM/img/25096.png,walked to the mailbox and back practically a bataan death march survivor,train,0,0,,0
19752,../FHM/img/19752.png,you know you ain t got no class muthafucka,train,0,1,1,1
38109,../FHM/img/38109.png,for what turn down,train,0,0,,0
36240,../FHM/img/36240.png,happy age advancement day i suppose congratulations are in order,train,0,0,,0
80576,../FHM/img/80576.png,black people anything thoat doesn t belong to them,train,1,1,,1
42871,../FHM/img/42871.png,immigrant problem problem fixed,train,1,0,1,1
57260,../FHM/img/57260.png,baked potatoes for everyone,train,0,0,,0
34960,../FHM/img/34960.png,families saying goodbye to their loved ones from the other side of the mexican border,train,0,0,,0
